"X1","X2"
"MWG","A=(MWG-32)/16"
"NWG","B=(NWG-32)/16"
"KWG","C=-1"
"MDIMC","D=(MDIMC-16)/8"
"NDIMC","E=(NDIMC-16)/8"
"MDIMA","F=(MDIMA-16)/8"
"NDIMB","G=(NDIMB-16)/8"
"KWI","H=-1"
"VWM","J=(VWM-2)/1"
"VWN","K=(VWN-2)/1"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","C==-1 and H==-1 and L==-1 and M==-1 and N==-1 and O==-1 and P==-1"
"Global size","5433017.94 -2891551.39*A  -2839378.23*B  +3292274.09*D  +3325355.41*E  -287672.92*F  -322486.20*G  +82007.13*J  +104675.16*K  +608530.53*(A**2)  +593129.10*(B**2)  -44003.99*(D**2)  -14819.47*(E**2)  +4997.38*(F**2)  +580523.88*A*B  -1125844.99*A*D  -1046140.48*B*D  -1113000.78*A*E  -1102178.09*B*E  +2012150.03*D*E  +173380.72*A*F  +169370.40*B*F  -299174.46*D*F  -346676.56*E*F  +200245.32*A*G  +216216.14*B*G  -376210.25*D*G  -302274.92*E*G  +44242.40*F*G  -6063.78*A*J  +64835.77*B*J  +64729.04*D*J  -40743.46*E*J  -23869.98*F*J  -4422.00*G*J  +39392.92*A*K  -2257.38*B*K  -6288.04*D*K  +101167.47*E*K  +5546.35*F*K  +27093.58*J*K  +364139.14*A*B*D  +376481.00*A*B*E  -777266.76*A*D*E  -746180.57*B*D*E  -101622.24*A*B*F  +182062.47*A*D*F  +97528.74*B*D*F  +211068.47*A*E*F  +123589.10*B*E*F  -251018.69*D*E*F  -127894.33*A*B*G  +157728.23*A*D*G  +250456.94*B*D*G  +114233.50*A*E*G  +212688.41*B*E*G  -257484.98*D*E*G  -24483.43*A*F*G  -30503.30*B*F*G  +28597.40*D*F*G  +23132.15*E*F*G  -54279.17*A*B*J  -24059.63*B*D*J  +72154.73*A*E*J  -4131.91*B*E*J  +84271.30*D*E*J  +16937.04*B*F*J  -29299.64*D*F*J  -32437.52*E*F*J  -8326.48*A*G*J  -3477.89*B*G*J  -20227.79*D*G*J  -23318.01*E*G*J  +5537.83*F*G*J  -49383.76*A*B*K  -20674.03*A*D*K  +62065.17*B*D*K  -34687.47*A*E*K  +88780.80*D*E*K  -3327.81*A*F*K  -10879.05*B*F*K  -15783.38*D*F*K  -10658.88*E*F*K  -14587.06*A*J*K  -15695.79*B*J*K  +5343.78*D*J*K  +4036.54*E*J*K  +554.64*F*J*K  +302283.66*A*B*D*E  -58517.25*A*B*D*F  -74153.46*A*B*E*F  +154250.60*A*D*E*F  +105880.39*B*D*E*F  -97066.96*A*B*D*G  -75054.91*A*B*E*G  +126277.38*A*D*E*G  +181300.63*B*D*E*G  +18301.98*A*B*F*G  -14600.65*A*D*F*G  -19780.62*B*D*F*G  -10816.76*A*E*F*G  -17508.98*B*E*F*G  +29518.34*D*E*F*G  -13615.16*A*B*E*J  -26859.78*B*D*E*J  +9752.87*B*D*F*J  +12358.91*B*E*F*J  -23448.59*D*E*F*J  +6714.85*A*B*G*J  +7692.01*B*D*G*J  +4670.46*A*E*G*J  +11500.86*B*E*G*J  -16340.03*D*E*G*J  -3050.33*B*F*G*J  +3477.55*D*F*G*J  +4543.35*E*F*G*J  -10869.04*A*B*D*K  -37233.53*A*D*E*K  +6527.43*A*B*F*K  +9470.03*A*D*F*K  +2809.41*B*D*F*K  +6395.33*A*E*F*K  -11739.08*D*E*F*K  +9462.32*A*B*J*K  -375.23*B*D*J*K  -604.12*A*E*J*K  +6168.40*D*E*J*K  -1087.91*B*F*J*K  -1578.34*D*F*J*K  -1065.89*E*F*J*K  -63528.24*A*B*D*E*F  -81943.23*A*B*D*E*G  +11868.37*A*B*D*F*G  +10505.39*A*B*E*F*G  -14071.62*A*D*E*F*G  -21549.93*B*D*E*F*G  +10588.04*B*D*E*F*J  -2670.51*A*B*E*G*J  +7358.12*B*D*E*G*J  -1978.06*B*D*F*G*J  -1750.90*B*E*F*G*J  +4605.12*D*E*F*G*J  -1685.65*A*B*D*F*K  +7043.45*A*D*E*F*K  +280.94*B*D*F*J*K  -1173.91*D*E*F*J*K  +12929.96*A*B*D*E*F*G  -2154.99*B*D*E*F*G*J "
